date,account_id,account_name,service,region,daily_cost,lgbm_predicted_cost,ensemble_score,stl_anomaly_score,lgbm_anomaly_score,iforest_anomaly_score,is_actual_anomaly,actual_anomaly_type,top_feature,top_feature_shap
2026-03-26,231932465838,prod-ml,AmazonDynamoDB,eu-west-1,1.166003,0.966605005157559,0.3117487178892901,19.271906734503556,0.001418018360740979,-0.2673363891546666,0,,cost_per_resource,-274.3960763421125
2026-03-30,359178744167,staging,AmazonSageMaker,us-east-1,13564.6232,20667.814931949906,0.3059058519406258,12.500373980536803,24.963180877918674,0.025581837231847038,1,drift,cost_per_resource,7729.190920418477
2026-02-16,231932465838,prod-ml,AmazonElastiCache,us-west-2,2890.634749,6611.277278707957,0.30081507100586696,14.84839070363707,13.075339910676737,-0.07596130195323458,1,drift,cost_ratio_to_28d_mean,2267.6028378074902
2026-02-15,231932465838,prod-ml,AmazonS3,ap-southeast-1,307.765569,-354.7280249041353,0.2957965463965509,16.93665220283216,2.32902586787219,-0.16695225938954283,1,drift,usage_rolling_7d_mean,-161.5353113134586
2026-02-18,231932465838,prod-ml,AmazonElastiCache,ap-southeast-1,3206.123981,8466.189906845173,0.2916942781265695,13.320125077101595,18.48558508978639,-0.05575382174439292,1,drift,cost_ratio_to_28d_mean,1950.0185188748821
2026-02-17,231932465838,prod-ml,AmazonS3,ap-southeast-1,322.325251,-856.5950004927305,0.2898892431592387,16.305638885566346,4.143987782569092,-0.16626016345804018,1,drift,daily_usage,-434.7417111612365
2026-01-21,221958771155,prod-main,AmazonEC2,us-east-1,3968.288432,5462.733333645147,0.27976115585780936,14.457035372615477,5.251452723308953,-0.060930551567536906,1,cascade,cost_ratio_to_7d_mean,1743.6291032020665
2026-03-31,231932465838,prod-ml,AmazonSageMaker,ap-southeast-1,22242.713372,35850.52095986999,0.27664811977458387,7.089311876944157,47.823406768181194,0.06494952532260934,1,drift,cost_per_resource,10403.297166573531
2026-03-18,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,63845.922649,47305.122504487284,0.2668029758059032,4.721526809290741,58.13273242671297,0.09651280006173724,1,drift,cost_per_resource,11179.918815974464
2026-02-16,231932465838,prod-ml,AmazonS3,eu-west-1,315.883142,1446.6412117106067,0.25722659979739954,14.30147363576848,3.9732891367889756,-0.16924426893180655,1,drift,cost_ratio_to_28d_mean,1161.802305612974
2026-01-23,210268832180,dev,AmazonEC2,us-east-1,587.251956,581.1269399032558,0.2571329628280553,14.797247252747956,0.022243378589449046,-0.16459022588630146,1,spike,cost_ratio_to_7d_mean,454.77621363412504
2026-03-26,231932465838,prod-ml,AmazonDynamoDB,us-west-2,1.120624,0.966605005157559,0.2510622810749699,15.42226081273153,0.0012585355851778275,-0.26471233169778363,0,,cost_per_resource,-274.33763900956467
2026-03-30,231932465838,prod-ml,AmazonSageMaker,eu-west-1,22459.467613,27414.951164677874,0.24905916514782475,9.621387909669425,17.41514187993568,0.05998245372618893,1,drift,cost_per_resource,8092.069215989079
2026-03-17,221958771155,prod-main,AmazonSageMaker,us-west-2,56872.178736,54274.34590974213,0.24856010907854445,10.350143382663706,9.130702247519913,0.09881352205215455,1,drift,cost_per_resource,11231.817349848025
2026-01-12,154886237337,sandbox,AmazonS3,us-east-1,48.51003,-739.1945434809464,0.24775533325123897,14.328843094664721,2.7690751098980386,-0.21478625400809515,1,drift,cost_per_resource,-253.62622077836087
2026-01-22,221958771155,prod-main,AWSDataTransfer,us-east-1,957.155327,-134.71245368553775,0.24634696989433136,12.991088750100179,3.838045173345412,-0.10508625858316822,1,spike,usage_rolling_7d_mean,-599.4088370660389
2026-03-20,231932465838,prod-ml,AmazonDynamoDB,ap-southeast-1,4.353247,-85.64693825603183,0.24104512645361162,14.198738700084611,0.3170194815963926,-0.21003475354623352,1,drift,cost_per_resource,-249.26593441254897
2026-03-26,231932465838,prod-ml,AmazonDynamoDB,ap-southeast-1,1.294294,0.9877618366367555,0.23963916484590028,14.68271092147675,0.0017945373354506075,-0.26273877858197087,0,,cost_per_resource,-275.01970463292696
2026-03-31,359178744167,staging,AmazonSageMaker,ap-southeast-1,14133.014055,21131.77035668405,0.23625513172478094,8.110831344440832,24.596146516519553,0.030802403586685623,1,drift,cost_per_resource,7872.031528403857
2026-02-16,231932465838,prod-ml,AmazonElastiCache,ap-southeast-1,2193.803978,4978.914403326443,0.2227934827443366,10.715535246601512,9.78744778799443,-0.10848242006641817,1,drift,cost_ratio_to_28d_mean,1526.048779110974
2026-01-12,154886237337,sandbox,AmazonS3,eu-west-1,50.061611,-502.58745221638253,0.22212813481837268,12.82519357442561,1.9429814280538895,-0.2144124668538966,1,drift,cost_per_resource,-253.2067690704416
2026-03-18,231932465838,prod-ml,AmazonDynamoDB,us-west-2,2.918534,4.851553796474263,0.21744187792952757,13.036735729106118,0.006076283144788769,-0.2381291996068221,1,drift,cost_per_resource,-279.16331743834326
2026-03-30,231932465838,prod-ml,AmazonSageMaker,ap-southeast-1,19348.117577,23922.88913790901,0.20786356629075148,7.2991748964962975,16.07714401797328,0.05126435588034206,1,drift,cost_per_resource,7932.525701169542
2026-02-20,154886237337,sandbox,AmazonSageMaker,us-west-2,4628.612345,4089.204844019919,0.2071668857294034,10.41984520284602,1.8964444594508423,-0.06797877664583851,1,cascade,cost_per_resource,1181.9875103872464
2026-02-16,231932465838,prod-ml,AmazonElastiCache,us-east-1,2422.919633,4653.514273307788,0.20455873312931588,9.721906699937811,7.838623078583576,-0.09699179418841664,1,drift,cost_ratio_to_28d_mean,1510.4856951478178
2026-02-18,231932465838,prod-ml,AmazonElastiCache,us-east-1,2424.557433,6012.245215680431,0.20453822836867733,8.851526966907397,12.608075491446552,-0.07634751907251336,1,drift,cost_ratio_to_28d_mean,2138.1395867599854
2026-02-17,231932465838,prod-ml,AmazonElastiCache,ap-southeast-1,2152.708282,4065.143088521677,0.20248007228159934,9.758677078864388,6.720462401510035,-0.09824150841016366,1,drift,cost_ratio_to_28d_mean,1851.1057754495193
2026-03-12,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,33491.487627,41588.45904939471,0.19916470024431093,4.681817302200308,28.45578193414352,0.08627495971792576,1,drift,cost_per_resource,10163.843000796509
2026-02-16,231932465838,prod-ml,AmazonElastiCache,eu-west-1,2489.078989,4121.792116088719,0.19822416082116706,9.580463806107153,5.737391161042982,-0.0936044434944856,1,drift,cost_ratio_to_28d_mean,1423.4655251240422
2026-01-22,221958771155,prod-main,AWSDataTransfer,us-west-2,1085.742299,71.81828098824286,0.19561213888990278,9.725404218604796,3.5641147736219687,-0.09438893954189731,1,spike,usage_rolling_7d_mean,-603.1860263429515
2026-02-18,231932465838,prod-ml,AmazonElastiCache,eu-west-1,2624.137836,4591.530814630985,0.1934531052657028,8.948582347053685,6.913610814385373,-0.07685544615421191,1,drift,cost_ratio_to_28d_mean,1871.2294035916825
2026-02-16,231932465838,prod-ml,AmazonS3,us-west-2,258.944298,-1965.3194256726806,0.19072107511062392,9.401650104947644,7.81780779535212,-0.15167408833627005,1,drift,usage_rolling_7d_mean,-549.6642201924418
2026-02-16,231932465838,prod-ml,AmazonS3,us-east-1,310.381313,-653.7483484763486,0.18987116747515326,9.97346150220036,3.389114394864214,-0.15274004249557094,1,drift,usage_rolling_7d_mean,-531.6069234377611
2026-03-17,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,60273.578516,58987.47340108033,0.18833580406591788,7.2383346876440715,4.520684922604923,0.09456886156984312,1,drift,cost_per_resource,11314.485124016555
2026-03-12,221958771155,prod-main,AmazonSageMaker,eu-west-1,39423.959477,49717.27278723634,0.18757805389121696,2.9304701300001548,36.17474225408439,0.08129657694379544,1,drift,cost_per_resource,10990.07090144891
2026-02-16,221958771155,prod-main,AmazonRDS,us-east-1,3463.149453,1559.5934559408624,0.18352945683610847,8.288355144991087,6.690692645505796,-0.07028130220432127,1,cascade,cost_per_resource,1106.431710217389
2026-02-05,154886237337,sandbox,AmazonElastiCache,eu-west-1,187.116586,246.26519023010295,0.1835255923990131,10.728944296131358,0.20715828607440334,-0.2238663753111232,1,cascade,cost_lag_7d,-192.32060220411074
2026-02-17,231932465838,prod-ml,AmazonElastiCache,us-east-1,2314.69416,4245.263776967795,0.18337632983054858,8.573717610594597,6.7841965054845295,-0.10097754632473854,1,drift,cost_ratio_to_28d_mean,1781.4256590704038
2026-03-30,359178744167,staging,AmazonSageMaker,us-west-2,12338.844103,10542.93416235514,0.17776737778777163,7.0743606114393485,6.312374660195919,0.019766254753011858,1,drift,cost_per_resource,6600.438006469179
2026-01-22,221958771155,prod-main,AWSDataTransfer,eu-west-1,847.834426,378.44650486432556,0.17499929968316122,8.786933895649918,1.650363299942003,-0.10381343316875002,1,spike,cost_ratio_to_7d_mean,901.7238063069276
2026-03-18,221958771155,prod-main,AmazonSageMaker,eu-west-1,60396.594573,51528.869094306945,0.17331970129182828,2.5625408552626854,31.166002335520464,0.09772152205939855,1,drift,cost_per_resource,11235.671659485144
2026-02-16,221958771155,prod-main,AWSLambda,us-west-2,0.144734,2893.788197238432,0.1727791525086504,7.948953074829876,10.16888303615999,-0.1520707181222779,1,cascade,cost_ratio_to_28d_mean,1593.3208463749354
2026-02-10,231932465838,prod-ml,AmazonSageMaker,us-east-1,12864.997975,19324.8811766241,0.17097375352122268,4.556513802731758,22.702297430513234,0.0013345746465411867,0,,cost_per_resource,6479.858522890013
2026-03-09,231932465838,prod-ml,AmazonSageMaker,us-west-2,14391.838415,16500.488411412844,0.1707038356746423,6.406611966271097,7.410053249512288,0.026781520653489377,0,,cost_per_resource,5091.855792334865
2026-02-27,359178744167,staging,AmazonSageMaker,us-east-1,7317.211263,13266.3053341489,0.1690465126640109,5.002251803295802,20.907148391185036,-0.03036032299962954,0,,cost_per_resource,4777.483751101329
2026-03-19,231932465838,prod-ml,AmazonDynamoDB,us-east-1,2.715431,-297.0204570841863,0.1685862208402034,9.718505045881821,1.0541276598665732,-0.2286818916534158,1,drift,cost_per_resource,-266.44428288914287
2026-02-13,231932465838,prod-ml,AmazonS3,eu-west-1,240.209069,282.40132134431985,0.16749040619139371,9.358226634261738,0.14756583004473822,-0.18711437697689254,1,drift,cost_lag_7d,-200.06789178774642
2026-02-05,154886237337,sandbox,AmazonElastiCache,us-west-2,202.172739,104.12627700548299,0.16738305981037416,9.604448749310615,0.3452978162270113,-0.21506392053859735,1,cascade,cost_ratio_to_7d_mean,354.5438714076992
2026-03-25,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,8855.701341,10331.468223479524,0.16625131142202199,5.965182236263069,5.18580953287824,0.07358709698275612,0,,cost_per_resource,4525.789937553345
2026-03-18,231932465838,prod-ml,AmazonDynamoDB,us-east-1,2.728681,-0.2124983981379449,0.16413304920452793,9.766023351429848,0.011053905184712443,-0.24695150515922482,1,drift,cost_per_resource,-279.02894681209165
2026-01-21,221958771155,prod-main,AmazonEC2,us-west-2,2708.98284,4002.846400755002,0.16289072049448988,7.424808457237963,4.546517203104914,-0.08414841244627791,1,cascade,cost_ratio_to_7d_mean,1284.3343402565527
2026-03-16,221958771155,prod-main,AmazonSageMaker,us-west-2,44316.253808,45957.93048135507,0.1624281278181755,5.448059223915197,5.768893204663295,0.0930550935078297,1,drift,cost_per_resource,10537.228043822477
2026-02-16,221958771155,prod-main,AmazonRDS,eu-west-1,3598.721564,1667.2752613690209,0.16088710461837824,6.830530395733512,6.7887120673507395,-0.06851548096699034,1,cascade,cost_per_resource,1155.501745593065
2026-03-22,359178744167,staging,AWSDataTransfer,us-east-1,128.482379,69.85252010482918,0.16041113310975086,9.019963484801115,0.20676965858680602,-0.19867169578096894,1,spike,cost_per_resource,-212.047365550414
2026-01-21,221958771155,prod-main,AmazonRDS,us-west-2,2888.228079,2129.8423484189498,0.15905371099406726,7.431604183476944,2.666035147757501,-0.08290653183159324,1,cascade,cost_per_resource,921.6208511918579
2026-02-17,231932465838,prod-ml,AmazonElastiCache,eu-west-1,2107.69034,3978.7766917592153,0.1572242779378086,6.995686996543398,6.575144824420086,-0.10502153381084989,1,drift,cost_ratio_to_28d_mean,1787.811644576088
2026-03-21,231932465838,prod-ml,AmazonDynamoDB,ap-southeast-1,1.935135,5.368779370915581,0.15685401312209207,9.190614174413678,0.011350171335585729,-0.2353126127852848,1,drift,cost_per_resource,-275.5161173966036
2026-01-21,210268832180,dev,AWSLambda,ap-southeast-1,0.019333,-134.28739021247637,0.15622756975768068,8.85282355316889,0.4727331299554997,-0.21196176338235034,1,cascade,cost_ratio_to_7d_mean,449.48331020264584
2026-03-17,221958771155,prod-main,AmazonSageMaker,eu-west-1,54335.662722,52403.73572366175,0.15543927473803112,4.905143091086813,6.790401454194797,0.08915128600212963,1,drift,cost_per_resource,11165.155136453739
2026-01-21,221958771155,prod-main,AmazonRDS,us-east-1,3159.076069,1568.3738886106378,0.15417240572467178,6.672717705496723,5.591179764481065,-0.07838427074619059,1,cascade,cost_per_resource,917.9841572783043
2026-01-21,221958771155,prod-main,AmazonRDS,ap-southeast-1,2821.274876,1703.1402922860132,0.1527718081839162,6.902248954402982,3.9303588570349524,-0.08708168175642639,1,cascade,cost_per_resource,935.9357602513552
2026-01-21,221958771155,prod-main,AmazonEC2,eu-west-1,2130.142591,1628.2980555514455,0.15171083255264317,7.378895365630902,1.7644308407869052,-0.11128874157078583,1,cascade,cost_per_resource,820.6327669294598
2026-01-21,210268832180,dev,AmazonS3,us-east-1,43.718161,-131.49922296755233,0.14980414816628798,8.426660147886514,0.616512096599587,-0.2118100036699903,1,cascade,cost_ratio_to_7d_mean,443.85821175472563
2026-03-22,359178744167,staging,AWSDataTransfer,eu-west-1,122.836063,-135.535545970469,0.14968894186139728,8.170280153416739,0.9087544686939036,-0.1910232689104256,1,spike,cost_per_resource,-210.4569783458161
2026-02-20,154886237337,sandbox,AWSLambda,us-east-1,0.01406,-58.99833915244986,0.1494877167133996,8.58156816120799,0.20811408182212415,-0.22358686994155863,1,cascade,cost_ratio_to_7d_mean,446.13005500759044
2026-03-16,359178744167,staging,AmazonEC2,ap-southeast-1,798.597651,563.0350239752981,0.1493951979833964,7.986274999568252,0.8285931661424867,-0.17341958732947793,0,,cost_per_resource,131.74622531784456
2026-01-21,221958771155,prod-main,AmazonElastiCache,ap-southeast-1,1549.272706,1573.091024691342,0.14721615717600786,7.464412740634669,0.08299133662288868,-0.12477578029458758,1,cascade,cost_per_resource,512.5791245129126
2026-03-16,231932465838,prod-ml,AmazonSageMaker,us-east-1,4587.435396,4793.043477730598,0.1462462580988353,6.335463676293598,0.7218845687009051,-0.02718442779252228,0,,cost_per_resource,2177.199438828603
2026-03-23,231932465838,prod-ml,AmazonSageMaker,us-east-1,8619.427286,8944.452481598735,0.145172375098884,6.153709699152826,1.1415714892904165,-0.02161810921908358,0,,cost_per_resource,4802.335633904522
2026-03-25,231932465838,prod-ml,AmazonSageMaker,us-east-1,2842.308118,2884.0370534657304,0.14390755905582775,6.214528393755484,0.14593752043538838,-0.021849264096607812,1,drift,cost_lag_7d,1322.6154411573689
2026-03-18,231932465838,prod-ml,AmazonDynamoDB,ap-southeast-1,2.460813,1.7903514323028995,0.14315618554002965,8.446345199013185,0.003073553433474098,-0.24703017024094875,1,drift,cost_per_resource,-277.27893253957626
2026-03-13,221958771155,prod-main,AmazonSageMaker,us-west-2,35090.597361,33000.7202434652,0.14306743001372058,4.031500185468414,7.3455111615483535,0.09086091334013402,1,drift,cost_per_resource,10934.567167113117
2026-02-20,154886237337,sandbox,AmazonSageMaker,eu-west-1,3393.715281,4435.723353250051,0.14139718823023206,6.323000396698283,3.6613806344810342,-0.09705224600807327,1,cascade,cost_per_resource,1233.1101126790616
2026-03-25,221958771155,prod-main,AmazonSageMaker,us-west-2,8289.420898,9003.145338657321,0.13998327242754366,4.8646778576839385,2.5076402537242974,0.05537611664184916,0,,cost_per_resource,3862.503606040438
2026-03-12,221958771155,prod-main,AmazonSageMaker,us-west-2,23507.934975,17897.704756758205,0.13939992076949556,2.266008534197351,19.717658706957025,0.07265100017199277,1,drift,cost_per_resource,9048.699978913368
2026-02-20,154886237337,sandbox,AWSLambda,us-west-2,0.014831,-107.3715985684049,0.138112797795207,7.79036539299384,0.3781227782656961,-0.21850687345999958,1,cascade,cost_ratio_to_7d_mean,441.68527205898846
2026-03-05,231932465838,prod-ml,AmazonDynamoDB,eu-west-1,1.155674,0.9323096147447542,0.13707748688191126,8.499866415853289,0.0015022473314821646,-0.29051207418472774,0,,cost_per_resource,-275.40025138247773
2026-03-24,231932465838,prod-ml,AmazonSageMaker,us-west-2,6114.349888,6175.1758660632495,0.13669427989504074,6.111351761873835,0.2130533528358405,-0.05778791259628957,0,,cost_per_resource,3232.180743698536
2026-03-13,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,28516.212142,24133.184049416635,0.1366395393887257,2.620834912040308,15.404703349258384,0.07961412548796754,1,drift,cost_per_resource,8314.692118904453
2026-02-20,359178744167,staging,AmazonSageMaker,us-east-1,5874.728373,3082.3804145624104,0.1346641536789535,4.611899805759416,9.81431830713019,-0.053902495500237624,0,,cost_per_resource,2657.622930822971
2026-03-31,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,13317.91075,18689.516021347627,0.1340641593430737,2.0222533244780587,18.877585892034762,0.07506178193953306,0,,cost_per_resource,8690.950918705885
2026-03-23,210268832180,dev,AmazonSageMaker,eu-west-1,413.459328,611.8651896695569,0.13375879265301396,6.797884606404228,0.6965726392720614,-0.15133373934875138,0,,cost_lag_7d,310.944789332504
2026-02-05,221958771155,prod-main,AmazonEC2,us-east-1,2090.1358,1927.358376339562,0.13265988386012567,6.508675465498023,0.572792327594672,-0.1276970716272431,0,,cost_per_resource,758.106900670896
2026-03-17,231932465838,prod-ml,AmazonDynamoDB,ap-southeast-1,2.515562,0.6788025778792081,0.1319800697807993,7.792557342324106,0.007172463038287765,-0.25210260736692836,1,drift,cost_per_resource,-277.9867688579882
2026-02-11,231932465838,prod-ml,AmazonS3,eu-west-1,199.905433,778.792789068812,0.13149327743630676,6.917584260335018,2.033760430479649,-0.19598666992627117,1,drift,cost_zscore_7d,450.85245995021444
2026-03-25,221958771155,prod-main,AmazonSageMaker,eu-west-1,11448.214696,12769.874637026256,0.13126868097425548,4.00510414582488,4.644206528040867,0.05677197865007633,0,,cost_per_resource,5351.31778306209
2026-03-23,359178744167,staging,AmazonSageMaker,ap-southeast-1,1991.549675,2006.1530904378556,0.12912417216851965,6.202905369030654,0.050605908398116434,-0.11219986435223372,0,,cost_lag_7d,1093.1539414123674
2026-03-24,231932465838,prod-ml,AmazonSageMaker,eu-west-1,7977.684679,7906.442809744461,0.12809513779486126,5.320334074711949,0.25109409098290986,-0.0334712232800759,0,,cost_per_resource,4112.747615381356
2026-01-21,221958771155,prod-main,AmazonElastiCache,us-east-1,1509.355762,1359.0538196843672,0.12647985060349884,6.170692868837191,0.5289477212490964,-0.1322103928794668,1,cascade,cost_per_resource,493.6089355662226
2026-03-31,359178744167,staging,AmazonSageMaker,us-west-2,12174.424067,21818.164984742158,0.12607844689915712,0.024188423670225646,33.891844700498595,0.01636892083332675,1,drift,cost_per_resource,6396.974077839645
2026-02-16,221958771155,prod-main,AWSLambda,ap-southeast-1,0.110522,-540.5237735290484,0.12546296504408508,6.3564651183334,1.90075598239571,-0.17608711342390115,1,cascade,cost_per_resource,-334.89396897651
2026-02-27,231932465838,prod-ml,AmazonSageMaker,us-east-1,12842.259125,12108.008018476223,0.12522850028933113,4.312805245123305,2.581214926249159,0.016713937059000927,0,,cost_per_resource,6150.651679066051
2026-03-02,210268832180,dev,AmazonS3,us-east-1,44.69527,67.4955767991905,0.12438507799797248,6.6580964385553605,0.07941357241220484,-0.18772370305553399,0,,cost_ratio_to_7d_mean,325.46880367524085
2026-01-22,221958771155,prod-main,AWSDataTransfer,ap-southeast-1,574.573211,185.85985539241162,0.12334946114967907,5.658646833763702,1.366835597088909,-0.11242289700432972,1,spike,cost_ratio_to_7d_mean,893.4002497017703
2026-03-16,221958771155,prod-main,AmazonSageMaker,ap-southeast-1,27662.244057,24324.58708603082,0.12334750442614681,2.3225485553925918,11.730786163586691,0.07670117842097202,1,drift,cost_per_resource,8868.792887798912
2026-03-17,231932465838,prod-ml,AmazonDynamoDB,us-west-2,2.173474,1.8012519866233365,0.12322944650206805,7.2827266847559455,0.002025401823572145,-0.25616483149479186,1,drift,cost_per_resource,-278.39543512208616
2026-03-03,221958771155,prod-main,AmazonRDS,us-west-2,2581.905644,2498.590869531781,0.12213388055739834,5.466892595480333,0.2935238587704098,-0.08609712717007811,0,,cost_per_resource,1028.2424778571315
2026-02-14,231932465838,prod-ml,AmazonS3,us-east-1,156.301012,148.04529513053436,0.12194152489087245,6.757455592822242,0.02973164569820359,-0.21228285757516352,1,drift,cost_per_resource,-194.2425260612077
2026-03-11,231932465838,prod-ml,AmazonSageMaker,eu-west-1,10936.268285,11060.324617461813,0.1211539602708931,4.55553410786764,0.43527403683779153,-0.0033784311391144017,0,,cost_per_resource,5634.248346056431
2026-03-23,359178744167,staging,AmazonSageMaker,eu-west-1,3334.634158,3309.1288425995067,0.12109309152058542,5.62939802949423,0.09035470594806233,-0.10601849921939066,0,,cost_per_resource,1400.8277275363703
2026-03-11,221958771155,prod-main,AmazonSageMaker,eu-west-1,33240.750091999995,40698.46581078849,0.12103785818940864,0.050322140524814936,26.209141992635452,0.08838745960212813,1,drift,cost_per_resource,10405.801085167104
2026-03-17,231932465838,prod-ml,AmazonDynamoDB,eu-west-1,2.417486,0.606970650560876,0.1204537873542097,7.125122239553213,0.00708022923954047,-0.25795564923213465,1,drift,cost_per_resource,-278.28352772276224
2026-03-17,231932465838,prod-ml,AmazonSageMaker,eu-west-1,6481.803518999999,6357.5376663716925,0.12031276957846254,4.82556297281933,0.4374448708525272,-0.03560350159733683,0,,cost_per_resource,3268.9832555210746
2026-01-21,210268832180,dev,AmazonS3,us-west-2,34.411929,694.5448304263915,0.12013707331538095,6.436435033628705,2.3192948203024466,-0.22328940776985495,1,cascade,cost_zscore_28d,449.15951941356866
2026-03-05,221958771155,prod-main,AmazonSageMaker,us-west-2,19583.449061,15721.981193000083,0.11972515317296337,2.031751542958325,13.571699707928486,0.057473510401388705,0,,cost_per_resource,5977.422838360733
2026-03-04,359178744167,staging,AmazonElastiCache,us-east-1,181.668763,178.30939356631592,0.11865340609142218,6.915636871894297,0.012523618214566629,-0.24845705287234238,0,,cost_per_resource,-185.48390700221947
2026-03-16,221958771155,prod-main,AmazonSageMaker,us-east-1,36560.872921,35298.065575782886,0.11852470242476787,2.9948571578940286,4.43880579400811,0.0802799267208748,1,drift,cost_per_resource,10277.763974172447
2026-03-24,359178744167,staging,AmazonSageMaker,us-west-2,4584.815092,4400.090108771587,0.11823956076568576,5.2338275938322365,0.6499261938486258,-0.09225143772057887,0,,cost_per_resource,2264.7845906692637
